ST_CODE,State name,Month,Year,PC Number,PC name,PC Type,Candidate Name,Candidate Sex,Candidate Category,Candidate Age,Party Abbreviation,Total Votes Polled,Position
S25,West Bengal,5,2014,5,Raiganj,GEN,MD. SALIM,M,GEN,56,CPM,317515,1
S25,West Bengal,5,2014,5,Raiganj,GEN,DEEPA DASMUNSI,F,GEN,53,INC,315881,2
S25,West Bengal,5,2014,5,Raiganj,GEN,NIMU BHOWMICK,M,GEN,79,BJP,203131,3
S25,West Bengal,5,2014,5,Raiganj,GEN,PABITRA RANJAN DASMUNSHI (SATYA),M,GEN,66,AITC,192698,4
S25,West Bengal,5,2014,5,Raiganj,GEN,SUDIIP RANJAN SEN,M,GEN,51,SP,32303,5
S25,West Bengal,5,2014,5,Raiganj,GEN,None of the Above,NULL,NULL,NULL,NOTA,10929,6
S25,West Bengal,5,2014,5,Raiganj,GEN,DULAL RAJBANSHI,M,SC,42,SUCI,8592,7
S25,West Bengal,5,2014,5,Raiganj,GEN,SWAPAN KUMAR DAS,M,SC,38,BSP,5629,8
S25,West Bengal,5,2014,5,Raiganj,GEN,SUBRATA ADHIKARY,M,GEN,55,IND,5548,9
S25,West Bengal,5,2014,5,Raiganj,GEN,BABLU SOREN,M,ST,41,JDP,5544,10
S25,West Bengal,5,2014,5,Raiganj,GEN,PASARUL ALAM,M,GEN,50,AAAP,3614,11
S25,West Bengal,5,2014,5,Raiganj,GEN,ZAMEERUL HASAN,M,GEN,64,AIUDF,3471,12
S25,West Bengal,5,2014,5,Raiganj,GEN,NANDAKISHOR SINGHA,M,SC,48,AMB,3338,13
S25,West Bengal,5,2014,6,Balurghat,GEN,ARPITA GHOSH,F,GEN,47,AITC,409641,1
S25,West Bengal,5,2014,6,Balurghat,GEN,BIMALENDU SARKAR (BIMAL),M,GEN,65,RSP,302677,2
S25,West Bengal,5,2014,6,Balurghat,GEN,BISWAPRIYA ROY CHOUDHURY,M,GEN,53,BJP,223014,3
S25,West Bengal,5,2014,6,Balurghat,GEN,OM PRAKAS MISHRA,M,GEN,53,INC,80715,4
S25,West Bengal,5,2014,6,Balurghat,GEN,None of the Above,NULL,NULL,NULL,NOTA,11691,5
S25,West Bengal,5,2014,6,Balurghat,GEN,ABDUS SADEK SARKAR,M,GEN,36,AIUDF,10547,6
S25,West Bengal,5,2014,6,Balurghat,GEN,SIBEN SARKAR,M,SC,49,IND,5647,7
S25,West Bengal,5,2014,6,Balurghat,GEN,SOM HEMRAM,M,ST,36,JDP,4774,8
S25,West Bengal,5,2014,6,Balurghat,GEN,RAJEN HANSDA,M,ST,31,BSP,4581,9
S25,West Bengal,5,2014,6,Balurghat,GEN,SASTI CHANDRA SARKAR,M,GEN,46,RaJSP,3969,10
S25,West Bengal,5,2014,6,Balurghat,GEN,ISLAM NURAL,M,GEN,53,SUCI,2644,11
S25,West Bengal,5,2014,6,Balurghat,GEN,RANENDRANATH MALI,M,SC,60,BMUP,1687,12
S25,West Bengal,5,2014,6,Balurghat,GEN,MANAS CHAKRABORTY (GANESH),M,GEN,51,CPIM,1466,13
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,MAUSAM NOOR,F,GEN,34,INC,388609,1
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,KHAGEN MURMU,M,ST,59,CPM,322904,2
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,SOUMITRA RAY,M,GEN,54,AITC,197313,3
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,SUBHASH KRISHNA GOSWAMI,M,GEN,69,BJP,179000,4
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,MILAN DAS,M,GEN,51,SP,12163,5
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,None of the Above,NULL,NULL,NULL,NOTA,10481,6
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,GAUTAM SARKAR,M,SC,37,SUCI,8988,7
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,NURUL ISLAM MAJIDI,M,GEN,56,WPOI,7128,8
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,IMANUYEL HEMRAM (BAIDYA),M,ST,33,JDP,6805,9
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,SUREN MURMU,M,ST,40,IND,6446,10
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,CHITTA RANJAN KIRTTANIA,M,GEN,65,BSP,6229,11
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,MONATAN HEMBRAM,M,ST,29,BMUP,4696,12
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,ABDUL KHALEQUE,M,GEN,46,AIUDF,4650,13
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,BISHNUPADA BARMAN,M,SC,48,AMB,4225,14
S25,West Bengal,5,2014,7,Maldaha Uttar,GEN,MINARA KHATUN,F,GEN,32,HKRD,3348,15
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,ABU HASEM KHAN CHOWDHURY,M,GEN,70,INC,380291,1
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,BISNU PADA ROY,M,GEN,50,BJP,216180,2
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,ABUL HASNAT KHAN,M,GEN,67,CPM,209480,3
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,MD MOAZZEM HOSSAIN,M,GEN,57,AITC,192632,4
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,MD NAJRUL ISLAM,M,GEN,35,AIUDF,21207,5
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,IMTIAZ AHMED MOLLAH,M,GEN,47,SDPI,12952,6
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,MANJUR ALAHI MUNSHI,M,GEN,49,IND,11426,7
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,SADHAN CHATTERJEE,M,GEN,61,IND,10536,8
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,None of the Above,NULL,NULL,NULL,NOTA,8392,9
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,NARESH RISHI,M,SC,61,IND,6616,10
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,NIKHIL CHANDRA MANDAL,M,SC,44,BSP,6138,11
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,MD EZARUDDIN,M,GEN,79,JeSM,3377,12
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,MD FARUQUE HOSSAIN (SAHITYARATNA),M,GEN,39,IUML,3282,13
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,MURSED SEKH,M,GEN,36,RPI(A),2720,14
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,NASMUL HOQUE,M,GEN,35,PDS,2466,15
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,BIMAL MARDI,M,ST,30,JDP,1921,16
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,DIPAK SINGH,M,GEN,49,RaJSP,1449,17
S25,West Bengal,5,2014,8,Maldaha Dakshin,GEN,FIROZ AKHTAR,M,GEN,46,BMUP,1342,18
S25,West Bengal,5,2014,9,Jangipur,GEN,ABHIJIT MUKHERJEE,M,GEN,54,INC,378201,1
S25,West Bengal,5,2014,9,Jangipur,GEN,MUZAFFAR HOSSAIN,M,GEN,61,CPM,370040,2
S25,West Bengal,5,2014,9,Jangipur,GEN,SK NURUL ISLAM,M,GEN,51,AITC,207455,3
S25,West Bengal,5,2014,9,Jangipur,GEN,SAMRAT GHOSH,M,GEN,29,BJP,96751,4
S25,West Bengal,5,2014,9,Jangipur,GEN,MD. SAHABUDDIN,M,GEN,54,SDPI,17257,5
S25,West Bengal,5,2014,9,Jangipur,GEN,None of the Above,NULL,NULL,NULL,NOTA,11079,6
S25,West Bengal,5,2014,9,Jangipur,GEN,ABHIJIT SARKAR,M,SC,39,IND,10055,7
S25,West Bengal,5,2014,9,Jangipur,GEN,MONIRUL ISLAM,M,GEN,41,WPOI,9476,8
S25,West Bengal,5,2014,9,Jangipur,GEN,ABDUS SAYEED,M,GEN,72,SUCI,7926,9
S25,West Bengal,5,2014,9,Jangipur,GEN,SANJIT SINGH,M,GEN,39,BSP,5507,10
S25,West Bengal,5,2014,9,Jangipur,GEN,DHANANJAY BANERJEE,M,GEN,39,AMB,3019,11
S25,West Bengal,5,2014,9,Jangipur,GEN,MD. GINNATULLA SK,M,GEN,43,JeSM,2318,12
S25,West Bengal,5,2014,10,Baharampur,GEN,ADHIR RANJAN CHOWDHURY,M,GEN,58,INC,583549,1
S25,West Bengal,5,2014,10,Baharampur,GEN,INDRANIL SEN,M,GEN,49,AITC,226982,2
S25,West Bengal,5,2014,10,Baharampur,GEN,PRAMOTHES MUKHERJEE,M,GEN,68,RSP,225699,3
S25,West Bengal,5,2014,10,Baharampur,GEN,DEBES ADHIKARI,M,GEN,70,BJP,81656,4
S25,West Bengal,5,2014,10,Baharampur,GEN,BADRUL SEKH,M,GEN,51,SDPI,11642,5
S25,West Bengal,5,2014,10,Baharampur,GEN,None of the Above,NULL,NULL,NULL,NOTA,11192,6
S25,West Bengal,5,2014,10,Baharampur,GEN,MD. EZARUDDIN,M,GEN,79,JeSM,4869,7
S25,West Bengal,5,2014,10,Baharampur,GEN,KUSHADHWAJ BALA,M,SC,43,BSP,4676,8
S25,West Bengal,5,2014,10,Baharampur,GEN,ABDUS SUKUR,M,GEN,64,IUML,4322,9
S25,West Bengal,5,2014,11,Murshidabad,GEN,BADARUDDOZA KHAN,M,GEN,60,CPM,426947,1
S25,West Bengal,5,2014,11,Murshidabad,GEN,ABDUL MANNAN HOSSAIN,M,GEN,61,INC,408494,2
S25,West Bengal,5,2014,11,Murshidabad,GEN,ALI MOHAMMAD,M,GEN,50,AITC,289027,3
S25,West Bengal,5,2014,11,Murshidabad,GEN,SUJIT KUMAR GHOSH,M,GEN,72,BJP,101069,4
S25,West Bengal,5,2014,11,Murshidabad,GEN,MD. NAJMUL HOQUE,M,GEN,38,AIUDF,11333,5
S25,West Bengal,5,2014,11,Murshidabad,GEN,None of the Above,NULL,NULL,NULL,NOTA,10156,6
S25,West Bengal,5,2014,11,Murshidabad,GEN,KAMARUJJAMAN KHANDEKAR(BAKUL),M,GEN,55,SUCI,8378,7
S25,West Bengal,5,2014,11,Murshidabad,GEN,MD. KHODABOX SEKH,M,GEN,59,WPOI,6445,8
S25,West Bengal,5,2014,11,Murshidabad,GEN,MASUDUL ISLAM,M,GEN,31,SDPI,6010,9
S25,West Bengal,5,2014,11,Murshidabad,GEN,JITENDRA NATH HALDER,M,SC,65,BSP,5722,10
S25,West Bengal,5,2014,11,Murshidabad,GEN,ABDUL BARI,M,GEN,68,IUML,5383,11
S25,West Bengal,5,2014,11,Murshidabad,GEN,ASIM KUMAR DAS,M,GEN,36,IND,4539,12
S25,West Bengal,5,2014,11,Murshidabad,GEN,SWAPAN KUMAR MANDAL,M,SC,43,AMB,4260,13
S25,West Bengal,5,2014,12,Krishnanagar,GEN,TAPAS PAUL,M,GEN,57,AITC,438789,1
S25,West Bengal,5,2014,12,Krishnanagar,GEN,JHA SHANTANU,M,GEN,52,CPM,367534,2
S25,West Bengal,5,2014,12,Krishnanagar,GEN,SATYA BRATA MOOKHERJEE,M,GEN,81,BJP,329387,3
S25,West Bengal,5,2014,12,Krishnanagar,GEN,AHMED RAZIA,F,GEN,45,INC,74789,4
S25,West Bengal,5,2014,12,Krishnanagar,GEN,SUBIMAL SENGUPTA,M,GEN,55,CPI(ML)(L),7777,5
S25,West Bengal,5,2014,12,Krishnanagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,7642,6
S25,West Bengal,5,2014,12,Krishnanagar,GEN,KAMAL DATTA,M,GEN,59,SUCI,7214,7
S25,West Bengal,5,2014,12,Krishnanagar,GEN,HARASHIT BISWAS,M,GEN,38,BSP,6168,8
S25,West Bengal,5,2014,12,Krishnanagar,GEN,MOLLA JAFORULLA,M,GEN,59,BMUP,4865,9
S25,West Bengal,5,2014,12,Krishnanagar,GEN,AHAMED HOSSAIN,M,GEN,41,IUML,3749,10
S25,West Bengal,5,2014,13,Ranaghat,SC,TAPAS MANDAL,M,SC,42,AITC,590451,1
S25,West Bengal,5,2014,13,Ranaghat,SC,ARCHANA BISWAS,F,SC,43,CPM,388684,2
S25,West Bengal,5,2014,13,Ranaghat,SC,SUPRAVAT BISWAS,M,SC,74,BJP,233670,3
S25,West Bengal,5,2014,13,Ranaghat,SC,PRATAP KANTI RAY,M,SC,70,INC,92218,4
S25,West Bengal,5,2014,13,Ranaghat,SC,None of the Above,NULL,NULL,NULL,NOTA,14626,5
S25,West Bengal,5,2014,13,Ranaghat,SC,UTPALA BISWAS,F,SC,61,BSP,9116,6
S25,West Bengal,5,2014,13,Ranaghat,SC,SUBHAS CHANDRA SARKAR,M,SC,66,IND,8658,7
S25,West Bengal,5,2014,13,Ranaghat,SC,PARESH HALDER,M,SC,53,SUCI,7952,8
S25,West Bengal,5,2014,13,Ranaghat,SC,NADIYAR CHAND MONDAL,M,SC,59,RPI(A),3992,9
S25,West Bengal,5,2014,13,Ranaghat,SC,CHAITANYA BARAI,M,SC,50,NSBP,3829,10
S25,West Bengal,5,2014,14,Bangaon,SC,KAPIL KRISHNA THAKUR,M,SC,73,AITC,551213,1
S25,West Bengal,5,2014,14,Bangaon,SC,DEBESH DAS,M,SC,54,CPM,404612,2
S25,West Bengal,5,2014,14,Bangaon,SC,K.D. BISWAS,M,SC,63,BJP,244783,3
S25,West Bengal,5,2014,14,Bangaon,SC,ILA MONDAL,F,SC,42,INC,43866,4
S25,West Bengal,5,2014,14,Bangaon,SC,None of the Above,NULL,NULL,NULL,NOTA,9965,5
S25,West Bengal,5,2014,14,Bangaon,SC,CHANDAN MALLICK,M,SC,44,BSP,9207,6
S25,West Bengal,5,2014,14,Bangaon,SC,PRANITA MANDAL,F,SC,46,IND,8738,7
S25,West Bengal,5,2014,14,Bangaon,SC,SWAPAN MONDAL,M,SC,43,SUCI,3589,8
S25,West Bengal,5,2014,14,Bangaon,SC,TARAPADA BISWAS,M,SC,60,AMB,2848,9
S25,West Bengal,5,2014,14,Bangaon,SC,SHYAM PRASAD MONDAL,M,SC,59,PDS,2624,10
S25,West Bengal,5,2014,14,Bangaon,SC,SARAT CHANDRA MANDAL,M,SC,42,RAHM,1172,11
S25,West Bengal,5,2014,14,Bangaon,SC,PINAKI RANJAN BHARATI,M,SC,64,TRMRPPI,1071,12
S25,West Bengal,5,2014,15,Barrackpore,GEN,DINESH TRIVEDI,M,GEN,63,AITC,479206,1
S25,West Bengal,5,2014,15,Barrackpore,GEN,SUBHASHINI ALI,F,GEN,66,CPM,272433,2
S25,West Bengal,5,2014,15,Barrackpore,GEN,RUMESH KUMAR HANDA,M,GEN,71,BJP,230401,3
S25,West Bengal,5,2014,15,Barrackpore,GEN,SAMRAT TOPADAR,M,GEN,38,INC,30491,4
S25,West Bengal,5,2014,15,Barrackpore,GEN,None of the Above,NULL,NULL,NULL,NOTA,10979,5
S25,West Bengal,5,2014,15,Barrackpore,GEN,TAPAS SARKAR,M,SC,43,BSP,5458,6
S25,West Bengal,5,2014,15,Barrackpore,GEN,DINA SHANKAR SINGH,M,GEN,45,IND,5036,7
S25,West Bengal,5,2014,15,Barrackpore,GEN,OMPRAKASH RAJBHAR,M,GEN,49,CPI(ML)(L),4416,8
S25,West Bengal,5,2014,15,Barrackpore,GEN,OM PRAKASH SHAW,M,GEN,52,IND,3555,9
S25,West Bengal,5,2014,15,Barrackpore,GEN,GIRISH CHANDRA SINGH,M,GEN,48,IND,3132,10
S25,West Bengal,5,2014,15,Barrackpore,GEN,PRADIP CHAUDHURI,M,GEN,57,SUCI,2200,11
S25,West Bengal,5,2014,15,Barrackpore,GEN,SHARMISTHA CHOUDHURY,F,GEN,38,CPIM,2036,12
S25,West Bengal,5,2014,15,Barrackpore,GEN,MIHIR BISWAS,M,GEN,47,AAAP,1787,13
S25,West Bengal,5,2014,16,Dum dum,GEN,SAUGATA ROY,M,GEN,66,AITC,483244,1
S25,West Bengal,5,2014,16,Dum dum,GEN,ASIM KUMAR DASGUPTA,M,GEN,68,CPM,328310,2
S25,West Bengal,5,2014,16,Dum dum,GEN,TAPAN SIKDAR,M,GEN,71,BJP,254819,3
S25,West Bengal,5,2014,16,Dum dum,GEN,DHANANJAY (SHAKTI) MOITRA,M,GEN,61,INC,34116,4
S25,West Bengal,5,2014,16,Dum dum,GEN,None of the Above,NULL,NULL,NULL,NOTA,16837,5
S25,West Bengal,5,2014,16,Dum dum,GEN,ASHOK KUNDU,M,GEN,52,PDS,4823,6
S25,West Bengal,5,2014,16,Dum dum,GEN,NARENDRA NATH GHOSH (NAREN GHOSH),M,SC,70,BSP,4077,7
S25,West Bengal,5,2014,16,Dum dum,GEN,SUKHA RANJAN BANIK,M,GEN,67,IND,3256,8
S25,West Bengal,5,2014,16,Dum dum,GEN,SATYABRATA BANDYOPADHYAY,M,GEN,52,RaJSP,1618,9
S25,West Bengal,5,2014,16,Dum dum,GEN,SIKHA SEN ROY,F,GEN,48,CPIM,1544,10
S25,West Bengal,5,2014,17,Barasat,GEN,DR. KAKALI GHOSHDOSTIDAR,F,GEN,55,AITC,525387,1
S25,West Bengal,5,2014,17,Barasat,GEN,DR. MORTOZA HOSSAIN,M,GEN,69,AIFB,352246,2
S25,West Bengal,5,2014,17,Barasat,GEN,P.C. SORCAR JUNIOR,M,GEN,66,BJP,296608,3
S25,West Bengal,5,2014,17,Barasat,GEN,RIJU GHOSAL,M,GEN,39,INC,40660,4
S25,West Bengal,5,2014,17,Barasat,GEN,None of the Above,NULL,NULL,NULL,NOTA,12700,5
S25,West Bengal,5,2014,17,Barasat,GEN,SUKUMAR BALA,M,SC,39,BSP,12178,6
S25,West Bengal,5,2014,17,Barasat,GEN,MORTTAJA HOSEN,M,GEN,32,IND,6911,7
S25,West Bengal,5,2014,17,Barasat,GEN,MD. RAFIKUL ISLAM,M,GEN,38,WPOI,6895,8
S25,West Bengal,5,2014,17,Barasat,GEN,SHRI KAUSHIK DAS GUPTA,M,GEN,47,IND,6375,9
S25,West Bengal,5,2014,17,Barasat,GEN,KALYAN BASAK,M,GEN,37,IND,4122,10
S25,West Bengal,5,2014,17,Barasat,GEN,PARESH CHANDRA GHOSH,M,GEN,58,SUCI,2439,11
S25,West Bengal,5,2014,17,Barasat,GEN,BIKASH HAZRA,M,SC,50,BMUP,1478,12
S25,West Bengal,5,2014,17,Barasat,GEN,SUKLA BHUIMALI,F,SC,32,CPIM,1332,13
S25,West Bengal,5,2014,18,Basirhat,GEN,IDRIS ALI,M,GEN,64,AITC,492326,1
S25,West Bengal,5,2014,18,Basirhat,GEN,NURUL HUDA,M,GEN,72,CPI,382667,2
S25,West Bengal,5,2014,18,Basirhat,GEN,SAMIK BHATTACHARYA,M,GEN,51,BJP,233887,3
S25,West Bengal,5,2014,18,Basirhat,GEN,ABDUR RAHIM QUAZI,M,GEN,45,INC,102130,4
S25,West Bengal,5,2014,18,Basirhat,GEN,CHOWDHURY SIDDIQULLAH,M,GEN,65,AIUDF,25178,5
S25,West Bengal,5,2014,18,Basirhat,GEN,None of the Above,NULL,NULL,NULL,NOTA,9971,6
S25,West Bengal,5,2014,18,Basirhat,GEN,RANJIT GAYEN,M,SC,72,IND,8088,7
S25,West Bengal,5,2014,18,Basirhat,GEN,GOPAL DAS,M,SC,49,BSP,7016,8
S25,West Bengal,5,2014,18,Basirhat,GEN,AJAY KUMAR BAIN,M,GEN,49,SUCI,6532,9
S25,West Bengal,5,2014,18,Basirhat,GEN,MD. HAFIZ,M,GEN,44,IND,5976,10
S25,West Bengal,5,2014,19,Joynagar,SC,PRATIMA MONDAL,F,SC,48,AITC,494746,1
S25,West Bengal,5,2014,19,Joynagar,SC,SUBHAS NASKAR,M,SC,62,RSP,386362,2
S25,West Bengal,5,2014,19,Joynagar,SC,DR. TARUN MANDAL,M,SC,55,SUCI,117454,3
S25,West Bengal,5,2014,19,Joynagar,SC,KRISHNAPADA MAJUMDER,M,SC,62,BJP,113206,4
S25,West Bengal,5,2014,19,Joynagar,SC,ARNAB ROY,M,SC,53,INC,38493,5
S25,West Bengal,5,2014,19,Joynagar,SC,TARANGA MONDAL,M,SC,79,AIUDF,13333,6
S25,West Bengal,5,2014,19,Joynagar,SC,None of the Above,NULL,NULL,NULL,NOTA,8819,7
S25,West Bengal,5,2014,19,Joynagar,SC,MANIKLAL SARDAR,M,SC,69,RaJSP,5908,8
S25,West Bengal,5,2014,19,Joynagar,SC,SUBHAS NASKAR,M,SC,38,IND,5161,9
S25,West Bengal,5,2014,19,Joynagar,SC,ANANYA SARKAR,M,SC,25,BSP,2909,10
S25,West Bengal,5,2014,19,Joynagar,SC,DR. RABIN NASKAR,M,SC,38,BMUP,2657,11
S25,West Bengal,5,2014,20,Mathurapur,SC,CHOUDHURY MOHAN JATUA,M,SC,75,AITC,630262,1
S25,West Bengal,5,2014,20,Mathurapur,SC,RINKU NASKAR,F,SC,30,CPM,491494,2
S25,West Bengal,5,2014,20,Mathurapur,SC,TAPAN NASKAR,M,SC,40,BJP,66538,3
S25,West Bengal,5,2014,20,Mathurapur,SC,SHRI MANORANJAN HALDER,M,SC,69,INC,47376,4
S25,West Bengal,5,2014,20,Mathurapur,SC,PURNA CHANDRA NAIYA,M,SC,44,SUCI,10203,5
S25,West Bengal,5,2014,20,Mathurapur,SC,None of the Above,NULL,NULL,NULL,NOTA,9342,6
S25,West Bengal,5,2014,20,Mathurapur,SC,MANTU RAM HALDER,M,SC,27,WPOI,4693,7
S25,West Bengal,5,2014,20,Mathurapur,SC,SOUMEN SARADAR,M,SC,37,BSP,4395,8
S25,West Bengal,5,2014,20,Mathurapur,SC,RABINDRANATH MISTRI,M,SC,53,PDS,3221,9
S25,West Bengal,5,2014,20,Mathurapur,SC,ABANINDRA NATH BAIDYA,M,SC,45,IND,2100,10
S25,West Bengal,5,2014,20,Mathurapur,SC,NANDADULAL MANDAL,M,SC,58,RJNP,1361,11
S25,West Bengal,5,2014,21,Diamond harbour,GEN,ABHISHEK BANERJEE,M,GEN,26,AITC,508481,1
S25,West Bengal,5,2014,21,Diamond harbour,GEN,DR. ABUL HASNAT,M,GEN,63,CPM,437183,2
S25,West Bengal,5,2014,21,Diamond harbour,GEN,ABHIJIT DAS (BOBBY),M,GEN,44,BJP,200858,3
S25,West Bengal,5,2014,21,Diamond harbour,GEN,MD. QAMRUZZAMAN QAMAR,M,GEN,57,INC,63047,4
S25,West Bengal,5,2014,21,Diamond harbour,GEN,None of the Above,NULL,NULL,NULL,NOTA,10657,5
S25,West Bengal,5,2014,21,Diamond harbour,GEN,SUDIP KUMAR SAHA,M,GEN,31,IND,8740,6
S25,West Bengal,5,2014,21,Diamond harbour,GEN,SOUGATA GHOSH,M,GEN,38,IND,6634,7
S25,West Bengal,5,2014,21,Diamond harbour,GEN,SAILEN SADHUKHAN,M,GEN,54,IND,6633,8
S25,West Bengal,5,2014,21,Diamond harbour,GEN,BECHU MONDAL,M,GEN,64,IND,3607,9
S25,West Bengal,5,2014,21,Diamond harbour,GEN,NAZMA YASMEEN,F,GEN,41,WPOI,3272,10
S25,West Bengal,5,2014,21,Diamond harbour,GEN,DILIP KUMAR MANDAL,M,SC,67,BSP,2892,11
S25,West Bengal,5,2014,21,Diamond harbour,GEN,AJAY GHOSH,M,GEN,64,SUCI,2529,12
S25,West Bengal,5,2014,21,Diamond harbour,GEN,JAYNAL ABEDIN MONDAL,M,GEN,61,IUML,1856,13
S25,West Bengal,5,2014,21,Diamond harbour,GEN,BIJAN MAJUMDER,M,SC,39,IND,1348,14
S25,West Bengal,5,2014,21,Diamond harbour,GEN,SAMIR PUTATUNDA,M,GEN,61,PDS,1322,15
S25,West Bengal,5,2014,21,Diamond harbour,GEN,HABIBUR RAHAMAN MOLLA,M,GEN,35,RJNP,1260,16
S25,West Bengal,5,2014,21,Diamond harbour,GEN,ALOK SEN,M,GEN,43,IND,977,17
S25,West Bengal,5,2014,22,Jadavpur,GEN,SUGATA BOSE,M,GEN,57,AITC,584244,1
S25,West Bengal,5,2014,22,Jadavpur,GEN,SUJAN CHAKRABORTY,M,GEN,55,CPM,459041,2
S25,West Bengal,5,2014,22,Jadavpur,GEN,DR. SARUP PRASAD GHOSH,M,GEN,44,BJP,155511,3
S25,West Bengal,5,2014,22,Jadavpur,GEN,SAMIR AICH,M,GEN,58,INC,26344,4
S25,West Bengal,5,2014,22,Jadavpur,GEN,None of the Above,NULL,NULL,NULL,NOTA,15667,5
S25,West Bengal,5,2014,22,Jadavpur,GEN,DR. ASOK KUMAR SAMANTA,M,GEN,60,SUCI,11317,6
S25,West Bengal,5,2014,22,Jadavpur,GEN,SANDHYA MANDAL,F,SC,62,BSP,3945,7
S25,West Bengal,5,2014,22,Jadavpur,GEN,MANGAL KUMAR SARDAR,M,SC,25,IND,3406,8
S25,West Bengal,5,2014,22,Jadavpur,GEN,SUSANTA KUMAR NASKAR,M,SC,59,IND,3067,9
S25,West Bengal,5,2014,22,Jadavpur,GEN,SHAMALI DAS,F,GEN,56,IND,2885,10
S25,West Bengal,5,2014,22,Jadavpur,GEN,KARTIK KAYAL,M,SC,37,IND,2837,11
S25,West Bengal,5,2014,22,Jadavpur,GEN,HASIBUL ISLAM MIR,M,GEN,39,RJNP,1464,12
S25,West Bengal,5,2014,22,Jadavpur,GEN,PINTU SANPUI,M,SC,39,BMUP,1340,13
S25,West Bengal,5,2014,22,Jadavpur,GEN,ASHOK KUMAR SHAW,M,GEN,38,IND,1294,14
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,SUBRATA BAKSHI,M,GEN,64,AITC,431715,1
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,TATHAGATA ROY,M,GEN,68,BJP,295376,2
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,NANDINI MUKHERJEE,F,GEN,48,CPM,278414,3
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,MALA ROY,F,GEN,56,INC,113453,4
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,None of the Above,NULL,NULL,NULL,NOTA,19511,5
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,OMPRAKASH PRAJAPATI,M,GEN,32,BSP,4564,6
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,ASHOKE BISWAS,M,GEN,63,IND,4335,7
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,ZUBAIR RABBANI,M,GEN,51,SUCI,3994,8
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,K. P. MD. SHARIF,M,GEN,41,IUML,3776,9
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,SHAMALI DAS,F,GEN,56,IND,3356,10
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,HITANGSHU BANERJEE,M,GEN,42,AMB,2921,11
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,BADRI MONDAL,M,SC,39,IND,1844,12
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,MD. HESHAMUDDIN,M,GEN,62,WPOI,1554,13
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,SYED MD WASIM RAZA,M,GEN,30,AIMF,1195,14
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,KARAN SINGH,M,GEN,59,IJP,1103,15
S25,West Bengal,5,2014,23,Kolkata Dakshin,GEN,RAVEENDRAN. T.P (RAVI PALOOR),M,GEN,57,CPIM,875,16
S25,West Bengal,5,2014,24,Kolkata Uttar,GEN,SUDIP BANDYOPADHYAY,M,GEN,62,AITC,343687,1
S25,West Bengal,5,2014,24,Kolkata Uttar,GEN,RAHUL (BISWAJIT) SINHA,M,GEN,50,BJP,247461,2
